ID,Catched_time,Instrument,Sent_channel,Tendency,Leverage,Margin_type,Entrance_point,Stop_loss,Take_profit
1165905101,2024-01-10 12:06,ETH/USDT,MONITOR bot chenel,⏬short,х5 - х55,Cross, 2417, 2495$, 2392$ 2300$ 2190$
1165905101,2024-01-10 16:08,HIGH/USDT,MONITOR bot chenel,⏬short,х5 - х55,Cross, 1.423, 1.47, 1.4 1.38 1.31
1165905101,2024-01-11 10:02,ETH/USDT,MONITOR bot chenel,⏬short,5 - 55,Cross, 2617$," не ставлю, будем докупать", 2587$ 2540$ 2400$
1165905101,2024-01-12 10:11,SAND/USDT,MONITOR bot chenel,⏫long,5 - 55,Cross, 0.538, 0.525,  0.545 0.553 0.577
1165905101,2024-01-12 14:19,MATIC/USDT,MONITOR bot chenel,⏬short,5 - 55,Cross, 0.943," не ставлю, будем докупать", 0.93 0.916 0.8676
1165905101,2024-01-20 11:05,ARB/USDT,MONITOR bot chenel,⏫long,5 - 55,Cross, 1.763," не ставлю, будем докупать ", 1.79 1.825 1.9
1165905101,2024-01-20 14:13,NEAR/USDT,MONITOR bot chenel,⏫long,5 - 55,Cross, 2.895," не ставлю, будем докупать ", 2.925 2.98 3.1
1165905101,2024-01-21 10:19,CFX/USDT,MONITOR bot chenel,⏫long,5 - 55,Cross, 0.1879, не ставлю , 0.19 0.193 0.201
1165905101,2024-01-21 16:32,INJ/USDT,MONITOR bot chenel,⏫long,5 - 55,Cross, 35.97, не ставлю , 36.46 37.5 38.74
1165905101,2024-01-22 12:20,ARB/USDT,MONITOR bot chenel,⏫long,5 - 55,Cross, 1.720," не ставлю, будем докупать ", 1.745 1.787 1.88
1165905101,2024-01-23 11:48,BTC/USDT,TEST bot chenel,⏫long,5 - 55,Cross, 38.670, не ставлю, 39.280 39.970 
1165905101,2024-01-23 14:36,ETH/USDT,TEST bot chenel,⏫long,5 - 55,Cross, 2.178, не ставлю , 2200 2240 2297
1165905101,2024-01-24 13:19,NEAR/USDT,TEST bot chenel,⏫long,5 - 55,Cross, 2.55, не ставлю , 2.58 2.635 2.759
1165905101,2024-01-28 09:28,NEAR/USDT,MONITOR bot chenel,⏬SHORT,5 - 55,Cross, 3.029, не ставлю , 2.994 2.915
1165905101,2024-01-28 16:11,LDO/USDT,MONITOR bot chenel,⏬SHORT,5 - 55,Cross, 3.179, не ставлю , 3.12 3.01
1165905101,2024-02-10 13:04,EDU/USDT,MONITOR bot chenel,⏬SHORT,5 - 55,Cross, 0.712, 0.725, 0.704 0.688
1165905101,2024-02-11 14:51,LDO/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 2.95 , 2.88, 2.982 3.07
1165905101,2024-02-12 12:35,INJ/USDT,MONITOR bot chenel,⏬SHORT,5 - 55,Cross, 34.57, не ставлю, 34.2 33.22
1165905101,2024-02-14 14:05,INJ/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 35.55, 34.52, 35.95 37.89
1165905101,2024-02-15 13:09,GMT/USDT,MONITOR bot chenel,⏬SHORT,5 - 55,Cross, 0.2744 , не ставлю, 0.2716 0.261
1165905101,2024-02-16 10:02,NEAR/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 3.313, 3.22, 3.355 3.45
1165905101,2024-02-18 11:52,DOT/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 7.769, 7.574, 7.845 8.226
1165905101,2024-02-19 10:21,TIA/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 18.67, 18.19, 18.92 19.8
1165905101,2024-02-19 16:40,GMT/USDT,MONITOR bot chenel,⏬SHORT,5 - 55,Cross, 0.2871, 0.2944, 0.284 0.27 
1165905101,2024-02-20 10:28,AVAX/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross,ТВХ 38.68, 37.73, 39.12 40.700
1165905101,2024-02-21 13:09,LDO/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross,ТВХ 3.125, 3.03, 3.16 3.31
1165905101,2024-02-22 15:12,ID/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross,ТВХ 0.6105, 0.59, 0.615 0.65
1165905101,2024-02-23 14:48,XRP/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross,ТВХ 0.5336, 0.5185, 0.541 0.57
1165905101,2024-02-24 13:14,EDU/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross,ТВХ 0.8209, 0.7965, 0.83 0.888
1165905101,2024-02-25 11:24,GRT/USDT,MONITOR bot chenel,⏬SHORT,5 - 55,Cross,ТВХ 0.2998, 0.3081, 0.2931 0.2747
1165905101,2024-02-26 13:56,AVAX/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross,ТВХ 36.93, 35.77, 37.34 39.266
1165905101,2024-02-27 12:49,MNT/USDT,MONITOR bot chenel,⏬SHORT,5 - 55,Cross,ТВХ 0.9059, 0.9333, 0.895 0.847
