ID,Catched_time,Instrument,Sent_channel,Tendency,Leverage,Margin_type,Entrance_point,Stop_loss,Take_profit
1839754492,2023-12-25 10:47,ALGO/USDT,TEST bot chenel,⏬Short, 25x, кросс , 0.2343, 0.2446, 0.2299 0.2257 0.2206 0.188
1839754492,2023-12-25 13:09,PEOPLE/USDT,TEST bot chenel,⏬Short, 12.5x, кросс , 0.01414, 0.01450," 0.013, 0.01197, 0.01133"
1839754492,2023-12-26 11:29,GMX/USDT,TEST bot chenel,⏫Long, 25х, кросс , 46.85-45.74, 44.5," 47.41, 48.3, 54.9"
1839754492,2023-12-26 14:43,ADA/USDT,TEST bot chenel,⏫Long, 25х, кросс , 0.6182, 0.6033, 0.6246 0.6298 0.6364
1839754492,2024-01-20 13:44,LINK/USDT,MONITOR bot chenel,⏬Short, 30, кросс, 16.002  , 16.332 , 15.868 15.692 15.575
1839754492,2024-01-21 12:43,DYDX/USDT,MONITOR bot chenel,⏫Long, 25, кросс, 2.789  , 2.727 , 2.815 2.848 2.872
1839754492,2024-01-22 12:42,RLC/USDT,MONITOR bot chenel,⏫Long, 25, кросс, 2.0700  , 1.9874 , 2.1620 2.2260 2.2958
1839754492,2024-01-22 13:02,SUI/USDT,MONITOR bot chenel,⏫Long, 30, кросс, 1.07170  , 1.0308 , 1.0991 1.2790 1.1614
1839754492,2024-01-23 15:02,MATIC/USDT,TEST bot chenel,⏫Long, 30, кросс, 0.7098  , 0.6758 , 0.7548 0.7905 0.8428
1839754492,2024-01-24 11:33,BLUR/USDT,TEST bot chenel,⏫Long, 25, кросс, 0.6533  , 0.6402 , 0.6606 0.6663 0.6739 
1839754492,2024-01-24 14:37,SUI/USDT,TEST bot chenel,⏫Long, 20-30, кросс, 1.2864  , 1.2268, 1.32864 1.3843 1.4362 
1839754492,2024-01-29 10:03,OP/USDT,MONITOR bot chenel,⏫Long, 30, кросс, 3.0506, 2.9749, 3.0847 3.1225 3.1555
1839754492,2024-01-29 10:46,ATOM/USDT,MONITOR bot chenel,⏫Long, 25, кросс, 9.546, 9.316 , 9.656 9.759 9.889
1839754492,2024-02-20 11:46,BTC/USDT,MONITOR bot chenel,⏬Short, 60, кросс, 52.369 , 53.243, 51.933 51.374 50.886
1839754492,2024-02-21 13:36,FET/USDT,MONITOR bot chenel,⏬Short, 25, кросс, 0.99610 , 1.06451, 0.95633 0.92394 0.87891
1839754492,2024-02-23 15:37,SOL/USDT,MONITOR bot chenel,⏫Long, 25, кросс, 100.965 , 98.743, 102.055 103.024 104.034
1839754492,2024-02-25 09:42,SUI/USDT,MONITOR bot chenel,⏫LONG, 30,Cross, 1.62430, 1.5712 , 1.6400 | 1.6578 | 1.6811
1839754492,2024-02-26 11:15,OP/USDT,MONITOR bot chenel,⏫Long, 30, кросс," 3,6657", 3.5862, 3.7023 3.7390 3.7756
1839754492,2024-02-26 18:13,BTC/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, по ссылке ,-30% -60%, по ссылке
