ID,Catched_time,Instrument,Sent_channel,Tendency,Leverage,Margin_type,Entrance_point,Stop_loss,Take_profit
1562893808,2023-12-24 10:59,CFX/USDT,MONITOR bot chenel,⏫LONG, 25-50х,Cross, 0.1940 - 0.1900 , 0.1860," 0.1970, 0.2015, 0.2155"
1562893808,2023-12-24 10:59,CFX/USDT,TEST bot chenel,⏫LONG, 25-50х,Cross, 0.1940 - 0.1900 , 0.1860," 0.1970, 0.2015, 0.2155"
1562893808,2023-12-25 10:04,ANKR/USDT,TEST bot chenel,⏬SHORT, 25-50х,Cross, 0.03135 -  0.03195 , 0.03260," 0.03090, 0.03030, 0.2900"
1562893808,2023-12-25 14:10,HIGH/USDT,TEST bot chenel,⏬SHORT, 25-50х,Cross,  1.982 - 2.025, 2.085," 1.950, 1.900, 1.830"
1562893808,2023-12-26 10:33,FXS/USDT,TEST bot chenel,⏫LONG, 25-50х,Cross, 8.495 - 8.325, 8.155," 8.620, 8.775, 9.215"
1562893808,2023-12-27 09:23,KSM/USDT,MONITOR bot chenel,⏫LONG, 25-50х,Cross,  55.15 - 53.85 , 52.65 ," 56.10, 57.40, 61.10"
1562893808,2023-12-27 13:01,INJ/USDT,MONITOR bot chenel,⏫LONG, 25-50х,Cross, 38.745 - 37.945, 37.000," 39.415, 40.860, 43.120"
1562893808,2023-12-28 10:06,COMP/USDT,MONITOR bot chenel,⏫LONG, 25-50х,Cross, 64.60 - 63.10, 61.65,"65.80, 67.30, 71.15 "
1562893808,2023-12-28 13:09,XRP/USDT,MONITOR bot chenel,⏫LONG, 25-50х,Cross, 0.6365 - 0.6230, 0.6110," 0.6460, 0.6580, 0.6855"
1562893808,2023-12-29 10:25,ROSE/USDT,MONITOR bot chenel,⏫LONG, 25-50х,Cross, 0.13350 - 0.13010, 0.12680," 0.13630, 0.14065, 0.14755"
1562893808,2023-12-29 14:19,MANA/USDT,MONITOR bot chenel,⏫LONG, 25-50х,Cross, 0.5350 - 0.5235, 0.5125," 0.5335, 0.5540, 0.5845"
1562893808,2023-12-30 10:00,ARB/USDT,MONITOR bot chenel,⏬SHORT, 25-50х,Cross, 1.4420 - 1.4755, 1.5150," 1.4185, 1.3870, 1.2915"
1562893808,2023-12-31 12:38,DYDX/USDT,MONITOR bot chenel,⏫LONG, 25-50х,Cross, 3.033 - 3.100, 2.954, 3.161 3.237 3.503
1562893808,2024-01-02 09:00,DOT/USDT,MONITOR bot chenel,⏫LONG, 25-50х,Cross, 8.530 - 8.744, 8.356, 9.032 9.595
1562893808,2024-01-03 09:44,BAKE/USDT,MONITOR bot chenel,⏫LONG, 25-50х,Cross, 0.5012 - 0.4825, 0.4770," 0.5100, 0.5235, 0.5480 "
