ID,Catched_time,Instrument,Sent_channel,Tendency,Leverage,Margin_type,Entrance_point,Stop_loss,Take_profit
1858407380,2023-12-23 09:31,MASK/USDT,Bot Testing channel,⏫LONG,5Х - 35Х,Cross, 3.575 - 3.510, 3.435 ," 3.628, 3.720, 3.920"
1858407380,2023-12-24 10:52,DYDX/USDT,MONITOR bot chenel,⏫LONG,5Х - 35Х,Cross, 3.090 - 3.020, 2.960," 3.130, 3.175, 3.375"
1858407380,2023-12-25 09:51,ARB/USDT,MONITOR bot chenel,⏬SHORT,х5 - х55,Cross, 1.3590 - 1.3890, 1.4175 ," 1.3420, 1.3155, 1.2275"
1858407380,2023-12-25 14:03,FIL/USDT,MONITOR bot chenel,⏬SHORT,х5 - х55,Cross, 5.720 - 5.840, 5.960," 5.630, 5.495, 5.270"
1858407380,2023-12-26 09:54,DOT/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 8.935 - 8.785, 8.590," 9.110, 9.245, 9.825"
1858407380,2023-12-26 13:25,ATOM/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 12.195 - 12.000, 11.740," 12.410, 12.650, 13.235"
1858407380,2023-12-27 09:04,EDU/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 0.7600 - 0.7435, 0.7280 ," 0.7700, 0.7870, 0.8245"
1858407380,2023-12-27 13:51,SXP/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 0.4300 - 0.4200, 0.4105," 0.4345, 0.4415, 0.4680"
1858407380,2023-12-28 09:47,DYDX/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 3.260 - 3.195, 3.125," 3.312, 3.390, 3.610"
1858407380,2023-12-28 13:03,NEO/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 13.820 - 13.455, 13.150," 14.025, 14.330, 14.990"
1858407380,2023-12-29 10:04,OCEAN/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 0.5320 - 0.5210, 0.5100," 0.5400, 0.5495, 0.5790"
1858407380,2023-12-30 09:52,NEO/USDT,MONITOR bot chenel,⏬SHORT,х5 - х55,Cross, 13.520 - 13.845, 14.155," 13.335, 13.090, 12.420"
1858407380,2024-01-02 11:00,LINA/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 0.01130 - 0.01100, 0.01070 ," 0.01145, 0.01175, 0.01290"
1858407380,2024-01-03 09:39,ALGO/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 0.2305 - 0.2245, 0.2200," 0.2340, 0.2415, 0.2520"
1858407380,2024-01-04 10:26,LDO/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 3.2350 - 3.1700, 3.0950 ," 3.3100, 3.4060, 3.5920"
1858407380,2024-01-04 13:41,SNX/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 3.610 - 3.530, 3.450 ," 3.665, 3.745, 3.990"
1858407380,2024-01-05 09:43,ETC/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 20.170 - 19.755, 19.350," 20.465, 20.840, 22.390"
1858407380,2024-01-06 11:05,SNX/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 3.465 - 3.380, 3.290," 3.515, 3.585, 3.870"
1858407380,2024-01-07 10:56,ARB/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 1.7900 - 1.7500, 1.7100," 1.8230, 1.8670, 2.0030"
1858407380,2024-01-08 10:22,APT/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 8.315 - 8.120, 7.935," 8.445, 8.615, 9.215"
1858407380,2024-01-09 09:30,ETC/USDT,MONITOR bot chenel,⏬SHORT,х5 - х55,Cross, 19.940 - 20.365, 20.835," 19.670, 19.310, 18.270"
1858407380,2024-01-10 09:29,NEO/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 11.540 - 11.245 , 10.975," 11.710, 12.035, 13.055"
1858407380,2024-01-10 11:06,SAND/USDT,MONITOR bot chenel,⏫LONG,х5 - х55,Cross, 0.4850 - 0.4740, 0.4640 ," 0.4915, 0.5115, 0.5420"
1858407380,2024-01-11 09:48,EOS/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 0.7665 - 0.7500, 0.7350," 0.7760, 0.7935, 0.8245"
1858407380,2024-01-12 10:25,LDO/USDT,MONITOR bot chenel,⏬SHORT,5 - 55,Cross, 3.6085 - 3.6810, 3.7555," 3.5700, 3.4910, 3.2360"
