ID,Catched_time,Instrument,Sent_channel,Tendency,Leverage,Margin_type,Entrance_point,Stop_loss,Take_profit
1500911313,2024-01-04 09:34,LDO/USDT,MONITOR bot chenel,⏫LONG, 20x,Cross, часть по рынку +лимитка: 2.993, 2.82," 3.477, 3.64, 3.95"
1500911313,2024-01-04 12:42,PEPE/USDT,MONITOR bot chenel,⏫LONG, 25x,Cross, часть по рынку +лимитка: 0.001175, 0.00114," 0.00127, 0.001345, 0.00147"
1500911313,2024-01-05 09:55,ETC/USDT,MONITOR bot chenel,⏫LONG, 30x,Cross, часть по рынку +лимитка: 19.6, 19," 20.83, 21.83, 23.52"
1500911313,2024-01-05 11:46,BTC/USDT,MONITOR bot chenel,⏬SHORT, 40x,Cross, часть по рынку +лимитка: 45400, 46000," 42800, 41100, 39000"
1500911313,2024-01-05 16:00,ARB/USDT,MONITOR bot chenel,⏫LONG, 20x,Cross, часть по рынку +лимитка: 1.735, 1.605," 1.96, 2.08, 2.5"
1500911313,2024-01-06 11:43,LDO/USDT,MONITOR bot chenel,⏫LONG, 25x,Cross, часть по рынку +лимитка: 3.04, 2.77," 3.37, 3.63, 4.15"
1500911313,2024-01-07 11:37,ARB/USDT,MONITOR bot chenel,⏫LONG, 20x,Cross, часть по рынку +лимитка: 1.745, 1.68," 1.91, 2.02, 2.47"
1500911313,2024-01-08 12:03,SNX/USDT,MONITOR bot chenel,⏫LONG, 20x,Cross, По рынку,-30% -60%," 3.417, 3.5, 3.835"
1500911313,2024-01-08 17:45,OCEAN/USDT,MONITOR bot chenel,⏫LONG, 12.5x,Cross, По рынку,-30% -60%," 0.442, 0.459, 0.527"
1500911313,2024-01-09 12:24,ETC/USDT,MONITOR bot chenel,⏬SHORT, 30x,Cross, По рынку,-30% -60%," 19.7, 19.03, 17.7"
1500911313,2024-01-09 17:50,FLOKI/USDT,MONITOR bot chenel,⏫LONG, 15x,Cross, По рынку,-30% -60%," 0.0292, 0.0306"
1500911313,2024-01-10 10:03,AVAX/USDT,MONITOR bot chenel,⏫LONG, 25x,Cross, По рынку,-30% -60%," 36.18, 37.91, 43.08"
1500911313,2024-01-10 15:19,LDO/USDT,MONITOR bot chenel,⏫LONG, 15x,Cross, По рынку,-30% -60%," 4.076, 4.33, 5.095"
1500911313,2024-01-11 11:09,EOS/USDT,MONITOR bot chenel,⏫LONG, 25,Cross, По рынку,-30% -60%," 0.785, 0.83, 0.922"
1500911313,2024-01-12 11:14,DYDX/USDT,MONITOR bot chenel,⏫LONG, 25,Cross, По рынку,-30% -60%," 2.96, 3.13, 3.42"
1500911313,2024-01-21 10:39,XRP/USDT,MONITOR bot chenel,⏫LONG, 25,Cross, По рынку,-30% -60%," 0.57, 0.62, 0.68"
1500911313,2024-01-22 09:12,LINK/USDT,MONITOR bot chenel,⏫LONG, 20,Cross, По рынку,-30% -60%," 16.28, 17.06, 20.16"
1500911313,2024-01-22 13:50,OP/USDT,MONITOR bot chenel,⏫LONG, 20,Cross, По рынку,-30% -60%," 3.206, 3.435, 3.97"
1500911313,2024-01-22 15:42,DOT/USDT,MONITOR bot chenel,⏬SHORT, 30,Cross, По рынку,-30% -60%," 6.34, 6.12, 5.25"
1500911313,2024-01-23 14:29,ARB/USDT,TEST bot chenel,⏫LONG, 25,Cross, По рынку,-30% -60%," 1.62, 1.74, 1.99"
1500911313,2024-01-24 10:23,CHR/USDT,TEST bot chenel,⏫LONG, 20,Cross, По рынку,-30% -60%," 0.256, 0.269, 0.305"
1500911313,2024-01-24 15:33,KSM/USDT,TEST bot chenel,⏫LONG, 25,Cross, По рынку,-30% -60%," 36.9, 39.8, 46.2"
1500911313,2024-01-28 11:10,APE/USDT,MONITOR bot chenel,⏫LONG, 25,Cross, По рынку,-30% -60%," 1.49, 1.58, 1.78"
1500911313,2024-01-29 08:03,OP/USDT,MONITOR bot chenel,⏫LONG, 25,Cross, По рынку,-30% -60%," 3.14, 3.38, 3.75"
1500911313,2024-02-11 11:55,ATOM/USDT,MONITOR bot chenel,⏫LONG, 25,Cross, 10.13-10.0, 8.42 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-12 10:52,SAND/USDT,MONITOR bot chenel,⏬SHORT, 20,Cross, 0.47-0.46, 0.5 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-12 18:50,APT/USDT,MONITOR bot chenel,⏬SHORT, 20,Cross, 9.3-9.1, 9.7 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-13 20:07,DYDX/USDT,MONITOR bot chenel,⏫Long, 25 ,Cross, *тут*,-30% -60%,+30% +60% +100%
1500911313,2024-02-14 10:24,OP/USDT,MONITOR bot chenel,⏫LONG, 30,Cross, 3.81-3.74, 3.44 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-15 09:59,ETC/USDT,MONITOR bot chenel,⏫LONG, 35,Cross, 26.62-26.08, 25.0 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-15 14:25,DYDX/USDT,MONITOR bot chenel,⏫LONG, 30,Cross, 3.15-3.1, 2.8 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-16 09:40,KSM/USDT,MONITOR bot chenel,⏬SHORT, 30,Cross, 46.7-45.5,  48.8 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-18 09:40,LTC/USDT,MONITOR bot chenel,⏫LONG, 35,Cross, 70.6-69.9,  64 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-19 10:45,LDO/USDT,MONITOR bot chenel,⏫LONG, 25,Cross, 3.3-3.27,  2.82 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-19 17:54,ADA/USDT,MONITOR bot chenel,⏫LONG, 25,Cross, 0.628-0.615,  0.568 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-20 11:18,WAVES/USDT,MONITOR bot chenel,⏫LONG, 20,Cross, 2.377-2.33,  2.2 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-20 12:48,ADA/USDT,MONITOR bot chenel,⏬SHORT, 20,Cross, 0.6275-0.637,  0.684 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-21 08:00,MANTA/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,ЛВХ 3.15 - 3.07,  2.58 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-21 17:04,OCEAN/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,ЛВХ 0.6995 - 0.674,  0.62 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-22 07:16,BLUR/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,ЛВХ 0.71 - 0.69,  0.6 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-22 13:36,WLD/USDT,MONITOR bot chenel,⏬SHORT, 25,Cross,ЛВХ 8.5 - 8.63," 9,2 либо на усмотрение пока без с учетом усреднения"," 100%, 200%, 400%"
1500911313,2024-02-22 17:06,DYDX/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,ЛВХ 2.96 - 2.9,  2.75 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-23 09:18,MATIC/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,ЛВХ 0.97 - 0.95,  0.87 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-23 12:22,RNDR/USDT,MONITOR bot chenel,⏬SHORT, 25,Cross," 7,9 - 8.1 ", 9.7 либо на усмотрение пока без с учетом усреднения," 100%, 200%, 400%"
1500911313,2024-02-23 14:42,BAKE/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,ЛВХ 0.39 - 0.4,  0.35 либо на усмотрение пока без с учетом усреднения,"100%, 200%, 400%"
1500911313,2024-02-23 15:22,KSM/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,ЛВХ 45.2 - 44.3,  42 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-24 09:03,MATIC/USDT,MONITOR bot chenel,⏬SHORT, 25,Cross, Рынок," 1,1 либо на усмотрение пока без с учетом усреднения","100%, 200%, 400%"
1500911313,2024-02-24 11:33,ARB/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,ЛВХ 1.8385 - 1.747,  1.56 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-24 17:27,BTC/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,ЛВХ 51330 - 51100,  49500 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-25 10:04,SOL/USDT,MONITOR bot chenel,⏫LONG, 30,Cross,ЛВХ 102.85 - 102.0,  94.7 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-26 08:03,TRX/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,ЛВХ 0.1378 - 0.135,  0.120 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
1500911313,2024-02-26 09:47,NEAR/USDT,MONITOR bot chenel,⏬SHORT, 30,Cross,ЛВХ 3.77 - 3.87,  4.1 либо на усмотрение пока без с учетом усреднения," 20%, 40%, 100%, 200%, 400%"
