ID,Catched_time,Instrument,Sent_channel,Tendency,Leverage,Margin_type,Entrance_point,Stop_loss,Take_profit
1914126931,2023-12-29 11:38,THETA/USDT,MONITOR bot chenel,⏫LONG, 25x,Cross, 1.2940, 1.2565, 1.3070; 1.3329; 1.3649; 1.3992
1914126931,2023-12-29 17:54,GAL/USDT,MONITOR bot chenel,⏬SHORT, 20x,Cross, 2.4537, 2.5261, 2.4293; 2.4046; 2.3526; 2.3060
1914126931,2023-12-30 11:07,INCH/USDT,MONITOR bot chenel,⏫LONG, 25x,Cross, 0.4207, 0.4144, 0.4245; 0.4290; 0.4349
1914126931,2023-12-30 13:54,FTM/USDT,MONITOR bot chenel,⏬SHORT, 25x,Cross, 0.4697, 0.4811, 0.4650; 0.4570; 0.445
1914126931,2023-12-31 10:42,BAT/USDT,MONITOR bot chenel,⏬SHORT, 25x,Cross, 0.2554, 0.2605, 0.2530; 0.2499; 0.2468
1914126931,2024-01-01 11:02,APT/USDT,MONITOR bot chenel,⏬SHORT, 25x,Cross, 9.4859, 9.7718, 9.4122; 8.2964; 9.1745; 8.9150
1914126931,2024-01-02 11:47,BAT/USDT,MONITOR bot chenel,⏫LONG, 25x,Cross, 0.2639, 0.2575, 0.2663; 0.2692; 0.2770
1914126931,2024-01-02 16:47,SNX/USDT,MONITOR bot chenel,⏫LONG, 25x,Cross, 3.920, 3.825, 3.950; 4; 4.115
1914126931,2024-01-03 13:29,ETC/USDT,MONITOR bot chenel,⏫LONG, 25x,Cross, 20.037, 19.52, 20.238; 20.545; 21.245
1914126931,2024-01-03 17:09,LINK/USDT,MONITOR bot chenel,⏫LONG, 25x,Cross, 13.978, 13.55, 14.110; 14.395; 14.805
1914126931,2024-01-04 11:26,SUI/USDT,MONITOR bot chenel,⏬SHORT, 20x,Cross, 0.81454, 0.8395, 0.80721; 0.79429; 0.77662; 0.75
1914126931,2024-01-04 16:21,LINK/USDT,MONITOR bot chenel,⏬SHORT, 35x,Cross, 14.573,  14.7,14.455; 14.240; 14.140
1914126931,2024-01-05 11:32,INCH/USDT,MONITOR bot chenel,⏫LONG, 25x,Cross, 0.4726, 0.46, 0.4766; 0.4820; 0.4959; 0.5060
1914126931,2024-01-05 16:35,ZIL/USDT,MONITOR bot chenel,⏬SHORT, 35x,Cross, 0.02241, 0.02297, 0.02220; 0.02187; 0.02133
1914126931,2024-01-06 11:10,LINK/USDT,MONITOR bot chenel,⏫LONG, 25x,Cross, 13.546, 13.148, 13.681; 13.900; 14.375
1914126931,2024-01-06 15:14,ENS/USDT,MONITOR bot chenel,⏫LONG, 25x,Cross, 13.075,-30% -60%, 13.200; 13.367; 13.760; 13.874
1914126931,2024-01-07 12:21,MKR/USDT,MONITOR bot chenel,⏫LONG, 25x,Cross, 1787.6, 1735 , 1804.6; 1854.3; 1928.3
1914126931,2024-01-08 10:44,OP/USDT,MONITOR bot chenel,⏬SHORT, 25x,Cross, 3.0947, 3.168, 3.0716; 3.0174; 2.907
1914126931,2024-01-08 12:57,ONT/USDT,MONITOR bot chenel,⏫LONG, 25x,Cross, 0.2285, 0.22 , 0.231; 0.2345; 0.2411; 0.2620
1914126931,2024-01-09 11:18,FTM/USDT,MONITOR bot chenel,⏫LONG, 25x,Cross, 0.3901, 0.3823, 0.3935; 0.3985; 0.4039; 0.4135
1914126931,2024-01-09 15:33,REEF/USDT,MONITOR bot chenel,⏬SHORT, 20x,Cross, 0.001479, 0.001525, 0.001464; 0.001435; 0.0014; 0.00137
1914126931,2024-01-10 11:59,VET/USDT,MONITOR bot chenel,⏬SHORT, 25x,Cross, 0.03007, 0.03067, 0.02980; 0.02948; 0.02880
1914126931,2024-01-11 11:58,THETA/USDT,MONITOR bot chenel,⏫LONG, 25,Cross, 1.1509, 1.116, 1.1615; 1.183; 1.2289
1914126931,2024-01-11 17:13,ENS/USDT,MONITOR bot chenel,⏫LONG, 20,Cross, 23.331, 22.86, 23.545; 23.77; 24.441; 24.860
1914126931,2024-01-12 12:32,SXP/USDT,MONITOR bot chenel,⏬SHORT, 25,Cross, 0.3832, 0.3925, 0.38; 0.3755; 0.3718; 0.3638
1914126931,2024-01-19 17:43,CHR/USDT,MONITOR bot chenel,⏫LONG, 20,Cross, 0.229041, 0.23492, 0.227152; 0.223585; 0.217289; 0.209035
1914126931,2024-01-20 12:31,ALGO/USDT,MONITOR bot chenel,⏬SHORT, 25,Cross, 0.1715, 0.1759, 0.1699; 0.1679; 0.1629
1914126931,2024-01-21 11:43,PEOPLE/USDT,MONITOR bot chenel,⏬SHORT, 20,Cross, 0.03376, 0.03478, 0.03339; 0.03289; 0.03206; 0.03147
1914126931,2024-01-22 10:23,ETC/USDT,MONITOR bot chenel,⏬SHORT, 25,Cross, 23.656, 24.355, 23.427; 22.9; 22.460; 21.716
1914126931,2024-01-23 11:16,UNFI/USDT,TEST bot chenel,⏫LONG, 25,Cross, 5.719, 5.575, 5.773; 5.89; 5.99; 6.05
1914126931,2024-01-23 15:13,BLUR/USDT,TEST bot chenel,⏬SHORT, 25,Cross, 0.6162, 0.6350, 0.61; 0.6030; 0.5855; 0.5735
1914126931,2024-01-24 09:40,DASH/USDT,TEST bot chenel,⏫LONG, 25,Cross, 27.21, 26.40, 27.47; 27.86; 28.60; 29.70
1914126931,2024-01-24 09:54,ATOM/USDT,TEST bot chenel,⏫LONG, 20,Cross, 9.250, 9.06, 9.345; 9.460; 9.63; 9.9
1914126931,2024-01-24 16:28,SXP/USDT,TEST bot chenel,⏫LONG, 25,Cross, 0.3150, 0.3085, 0.3180; 0.3213; 0.3256; 0.3350
1914126931,2024-01-29 11:24,NEO/USDT,MONITOR bot chenel,⏫LONG, 20,Cross, 10.975, 10.640, 11.078; 11.225; 11.580;  11.800
1914126931,2024-02-08 15:55,BOND/USDT,MONITOR bot chenel,⏬SHORT, 25,Cross, 3.278, 3.355, 3.249; 3.205; 3.144; 3.105
1914126931,2024-02-09 09:58,SOL/USDT,MONITOR bot chenel,⏫LONG, 25,Cross, 105.114, 101.970, 106.95; 107.745; 110.321; 113.885
1914126931,2024-02-09 15:32,IMX/USDT,MONITOR bot chenel,⏬SHORT, 25,Cross, 2.36108, 2.42290, 2.33830; 2.31; 2.27253; 2.2376
1914126931,2024-02-10 11:19,RUNE/USDT,MONITOR bot chenel,⏬SHORT, 20,Cross, 5.119 , 5.33, 5.069; 4.992; 4.855; 4.6
1914126931,2024-02-11 10:55,GALA/USDT,MONITOR bot chenel,⏫LONG, 25,Cross, 0.024236, 0.023505, 0.024467; 0.024733; 0.02497; 0.0258
1914126931,2024-02-11 15:43,ZETA/USDT,MONITOR bot chenel,⏫LONG, 20,Cross, 1.7216, 1.6620,1.7394; 1.7698; 1.8020; 1.8590
