ID,Catched_time,Instrument,Sent_channel,Tendency,Leverage,Margin_type,Entrance_point,Stop_loss,Take_profit
1561913115,2024-02-21 16:40,ENJ/USDT,MONITOR bot chenel,⏫Лонг, - 25 ,Сross,ТВХ 0.3224, 0.3078, 0.3256$ - 0.3289$ - 0.3530$- Open
1561913115,2024-02-22 10:52,AVAX/USDT,MONITOR bot chenel,⏫Лонг, - 25 ,Сross,ТВХ 37.63, 35.934, 38.019$ - 38.411$ - 41.391$- Open
1561913115,2024-02-22 16:33,MAGIC/USDT,MONITOR bot chenel,⏫Лонг, - 25 ,Сross,ТВХ 1.2992, 1.2409, 1.3121$ - 1.3245$ - 1.4292$- Open
1561913115,2024-02-23 10:33,SXP/USDT,MONITOR bot chenel,⏫Лонг, - 25 ,Сross,ТВХ 0.3454, 0.3297, 0.3488$ - 0.3525$ - 0.3744$- Open
1561913115,2024-02-23 17:08,XTZ/USDT,MONITOR bot chenel,⏫Лонг, - 25 ,Сross,ТВХ 1.091, 1.042, 1.102$ - 1.114$ - 1.205$- Open
1561913115,2024-02-24 10:27,ARB/USDT,MONITOR bot chenel,⏫Лонг, - 25 ,Сross,ТВХ 1.8316, 1.7487, 1.8495$ - 1.8694$ - 2.0420$- Open
1561913115,2024-02-24 15:48,ICX/USDT,MONITOR bot chenel,⏫Лонг, - 25 ,Сross,ТВХ 0.2499, 0.2388, 0.2524$ - 0.2550$ - 0.2706$- Open
1561913115,2024-02-25 10:46,ASTR/USDT,MONITOR bot chenel,⏫Лонг, - 25 ,Сross,ТВХ 0.15998, 0.15280, 0.16155$ - 0.16322$ - 0.17583$- Open
1561913115,2024-02-25 16:06,LINA/USDT,MONITOR bot chenel,⏫Лонг, - 25 ,Сross,ТВХ 0.00957, 0.00914, 0.00967$ - 0.00977$ - 0.01046$- Open
1561913115,2024-02-26 10:36,ACH/USDT,MONITOR bot chenel,⏫Лонг, - 25 ,Сross,ТВХ 0.025498, 0.024339, 0.025745$ - 0.026016$ - 0.028166$- Open
1561913115,2024-02-26 17:22,DGB/USDT,MONITOR bot chenel,⏬Шорт, - 20 ,Сross,ТВХ 0.01290, 0.01349, 0.01276$ - 0.01263$ - 0.01155$- Open
1561913115,2024-02-27 10:31,MAGIC/USDT,MONITOR bot chenel,⏫Лонг, - 25 ,Сross,ТВХ 1.302, 1.2426, 1.3155$ - 1.3299$ - 1.4262$- Open
1561913115,2024-02-27 15:47,SUI/USDT,MONITOR bot chenel,⏫Лонг, - 25 ,Сross,ТВХ 1.6295, 1.5550, 1.6456$ - 1.6634$ - 1.8032$- Open
