ID,Catched_time,Instrument,Sent_channel,Tendency,Leverage,Margin_type,Entrance_point,Stop_loss,Take_profit
1578597359,2024-01-21 10:39,ARB/USDT,MONITOR bot chenel,⏫LONG, 10-25, Кросс, 1.8844, 1.8278," 1.8994, 1.9145, 1.9447"
1578597359,2024-01-22 10:16,ARB/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс, 1.7406, 1.7913," 1.7252, 1.7113, 1.6835"
1578597359,2024-01-22 13:09,AVAX/USDT,MONITOR bot chenel,⏫LONG, 10-25, Кросс, 31.26, 30.32," 31.51, 31.76, 32.26"
1578597359,2024-01-23 11:06,LPT/USDT,TEST bot chenel,⏬SHORT, 10-25, Кросс, 6.577, 6.774," 6.524, 6.471, 6.366"
1578597359,2024-01-23 13:29,INJ/USDT,TEST bot chenel,⏬SHORT, 10-25, Кросс, 30.9385, 31.8665," 30.6905, 30.443, 29.948"
1578597359,2024-01-24 10:26,ARB/USDT,TEST bot chenel,⏫LONG, 10-25, Кросс, 1.6871, 1.6364," 1.7005, 1.714, 1.741"
1578597359,2024-01-24 14:22,AVAX/USDT,TEST bot chenel,⏬SHORT, 10-25, Кросс, 31.010, 31.89," 30.76, 30.465, 29.97"
1578597359,2024-01-28 09:41,ARB/USDT,MONITOR bot chenel,⏫LONG, 10-25, Кросс, 1.8853, 1.8287," 1.9003, 1.9154, 1.9456"
1578597359,2024-01-29 10:08,INJ/USDT,MONITOR bot chenel,⏫LONG, 10-25, Кросс, 37.022, 35.911," 37.318, 37.614, 38.2065"
1578597359,2024-02-09 10:52,TIA/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс, 19.593, 20.18," 19.436, 19.279, 18.966"
1578597359,2024-02-10 10:04,RUNE/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс, 15.134, 5.286," 5.092, 5.051, 4.959"
1578597359,2024-02-10 14:03,FTM/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс, 0.3884, 0.4," 0.3852, 0.3821, 0.3759"
1578597359,2024-02-11 10:04,ADA/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс, 0.5548, 0.5711," 0.55, 0.5456, 0.5367"
1578597359,2024-02-12 09:55,ATOM/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс, 9.621, 9.909," 9.544, 9.467, 9.313"
1578597359,2024-02-12 13:53,NEAR/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс, 3.084, 3.176," 3.059, 3.034, 2.985"
1578597359,2024-02-12 16:55,RUNE/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс, 5.322, 5.481," 5.279, 5.236, 5.142"
1578597359,2024-02-13 16:52,BLUR/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс, 0.6622, 0.682," 0.6569, 0.6516, 0.641"
1578597359,2024-02-14 10:24,TIA/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс, 19.386, 19.967," 19.23, 19.075, 18.765"
1578597359,2024-02-14 16:02,RNDR/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс, 4.9515, 5.1," 4.91185, 4.87225, 4.79305"
1578597359,2024-02-15 10:07,SOL/USDT,MONITOR bot chenel,⏫LONG, 10-25, Кросс, 116.756, 113.837," 117.534, 118.312, 119.869"
1578597359,2024-02-15 13:36,BLUR/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс, 0.7543, 0.7769," 0.7482, 0.7422, 0.7301"
1578597359,2024-02-16 09:50,OP/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс, 3.7275, 3.8393," 3.6976, 3.6678, 3.6082"
1578597359,2024-02-17 15:36,ARB/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс, 1.9389, 1.997," 1.9233, 1.9078, 1.8768"
1578597359,2024-02-18 10:20,ORDI/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс, 69.2, 71.276," 68.646, 68.092, 66.985"
1578597359,2024-02-18 14:21,APT/USDT,MONITOR bot chenel,⏫LONG, 10-25, Кросс, 9.599, 9.311," 9.6755, 9.7525, 9.906"
1578597359,2024-02-19 10:19,STMX/USDT,MONITOR bot chenel,⏫LONG, 10-25, Кросс, 0.007686, 0.007455," 0.007747, 0.007808, 0.007931"
1578597359,2024-02-19 15:12,LINK/USDT,MONITOR bot chenel,⏫LONG, 10-25, Кросс, 19.811, 19.216," 19.969, 20.127, 20.444"
1578597359,2024-02-20 10:11,LINK/USDT,MONITOR bot chenel,⏫LONG, 10-25, Кросс,ТВХ 19.439, 18.855," 19.594, 19.75, 20.061"
1578597359,2024-02-21 10:27,ATOM/USDT,MONITOR bot chenel,⏫LONG, 10-25, Кросс,ТВХ 9.912, 9.614," 9.991, 10.07, 10.229"
1578597359,2024-02-21 14:59,FIL/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс,ТВХ 6.926, 7.133," 6.87, 6.815, 6.704"
1578597359,2024-02-22 10:42,FET/USDT,MONITOR bot chenel,⏬SHORT, 10-25, Кросс,ТВХ 1.11615, 1.1496," 1.1072, 1.09825, 1.0804"
1578597359,2024-02-22 12:36,ETH/USDT,MONITOR bot chenel,⏬SHORT, 40, Кросс,ТВХ 2983.66, 3039.6," 2968.74, 2953.82, 2923.98"
1578597359,2024-02-23 09:40,ADA/USDT,MONITOR bot chenel,⏫LONG, 40, Кросс,ТВХ 0.5814, 0.5639," 0.586, 0.5907, 0.6"
1578597359,2024-02-23 12:57,TIA/USDT,MONITOR bot chenel,⏫LONG, 25, Кросс,ТВХ 16.24, 15.752," 16.369, 16.499, 16.759"
1578597359,2024-02-24 09:40,ORDI/USDT,MONITOR bot chenel,⏫LONG, 25, Кросс,ТВХ 59.392, 57.664," 59.857, 60.399, 61.35"
1578597359,2024-02-24 12:36,LINK/USDT,MONITOR bot chenel,⏬SHORT, 25, Кросс,ТВХ 18.318, 18.867," 18.171, 18.024, 17.731"
1578597359,2024-02-25 10:19,RNDR/USDT,MONITOR bot chenel,⏬SHORT, 25, Кросс,ТВХ 7.5143, 7.7397," 7.45415, 7.39405, 7.2738"
1578597359,2024-02-25 14:29,BLUR/USDT,MONITOR bot chenel,⏫LONG, 25, Кросс,ТВХ 0.7739, 0.7506," 0.78, 0.7862, 0.7986"
1578597359,2024-02-26 09:20,OP/USDT,MONITOR bot chenel,⏬SHORT, 25, Кросс,ТВХ 3.7425, 3.8547," 3.7125, 3.6826, 3.6227"
1578597359,2024-02-26 13:25,ARB/USDT,MONITOR bot chenel,⏫LONG, 25, Кросс,ТВХ 1.84, 1.7848," 1.8547, 1.8694, 1.8988"
1578597359,2024-02-27 10:30,LINK/USDT,MONITOR bot chenel,⏫LONG, 25, Кросс,ТВХ 19.316, 18.736," 19.47, 19.625, 19.934"
1578597359,2024-02-27 14:09,INJ/USDT,MONITOR bot chenel,⏬SHORT, 25, Кросс,ТВХ 37.6195, 38.748," 37.3185, 37.0175, 36.4155"
