ID,Catched_time,Instrument,Sent_channel,Tendency,Leverage,Margin_type,Entrance_point,Stop_loss,Take_profit
1591264082,2024-02-20 10:48,UNFI/USDT,MONITOR bot chenel,⏫LONG,5 - 55, кросс," ~6,977$"," 6,630$"," 7,064$ | 7,186$ | 7,395$ | 7,709$"
1591264082,2024-02-20 13:00,RUNE/USDT,MONITOR bot chenel,⏬SHORT,5 - 55, кросс," ~5,354$ "," 5,642$"," 5,299$ | 5,233$ | 5,126$ | 4,908$"
1591264082,2024-02-21 10:19,DYDX/USDT,MONITOR bot chenel,⏫LONG,5 - 55, кросс," ~2,989$"," 2,884$"," 3,033$ | 3,078$ | 3,123$ | 3,169$"
1591264082,2024-02-22 11:12,AVAX/USDT,MONITOR bot chenel,⏫LONG,5 - 55, кросс," ~37,569$"," 36,08$"," 37,944$ | 38,382$ | 38,946$ | 40,067$"
1591264082,2024-02-23 12:27,XRP/USDT,MONITOR bot chenel,⏬SHORT,5 - 55, кросс," ~0,5343$"," 0,5551$"," 0,5289$ | 0,5228$ | 0,5136$ | 0,5037$"
1591264082,2024-02-24 10:08,ARB/USDT,MONITOR bot chenel,⏫LONG,5 - 55, кросс," ~1,8259$"," 1,7665$"," 1,8487$ | 1,8715$ | 1,8989$ | 1,9263$"
1591264082,2024-02-24 17:16,BOND/USDT,MONITOR bot chenel,⏫LONG,5 - 55, кросс," ~3,636$"," 3,517$"," 3,681$ | 3,726$ | 3,781$ | 3,835$"
1591264082,2024-02-26 11:10,AGIX/USDT,MONITOR bot chenel,⏬SHORT,5 - 55, кросс," ~0,7249$"," 0,7607$"," 0,7133$ | 0,7031$ | 0,6901$ | 0,6524$"
1591264082,2024-02-27 10:03,MASK/USDT,MONITOR bot chenel,⏫LONG,5 - 55, кросс," ~4,45$"," 4,294$"," 4,505$ | 4,561$ | 4,628$ | 4,694$"
1591264082,2024-02-27 10:24,LRC/USDT,MONITOR bot chenel,⏫LONG,5 - 55, кросс," ~0,2932$"," 0,2829$"," 0,2968$ | 0,3005$ | 0,3049$ | 0,3093$"
