ID,Catched_time,Instrument,Sent_channel,Tendency,Leverage,Margin_type,Entrance_point,Stop_loss,Take_profit
1869173929,2024-01-02 10:21,ASTR/USDT,MONITOR bot chenel,⏬SHORT, х20,Cross,0.16598-0.17098, 0.17600, 1-0.16424 2-0.16262 3-0.16090 4-0.15274
1869173929,2024-01-02 16:31,SNX/USDT,MONITOR bot chenel,⏫LONG, х25,Cross,3.921-3.803, 3.679, 1-3.961 2-4.002 3-4.062 4-4.221
1869173929,2024-01-03 10:36,COTI/USDT,MONITOR bot chenel,⏬SHORT, х25,Cross,0.07521-0.07750, 0.07979, 1-0.07444 2-0.07356 3-0.07292 4-0.06949
1869173929,2024-01-03 17:06,MASK/USDT,MONITOR bot chenel,⏫LONG, х25,Cross,3.386-3.282, 3.181, 1-3.425 2-3.460 3-3.491 4-3.665
1869173929,2024-01-04 10:08,IOTA/USDT,MONITOR bot chenel,⏫LONG, х25,Cross,0.2636-0.2556, 0.2477, 1-0.2663 2-0.2692 3-0.2717 4-0.2881
1869173929,2024-01-04 17:02,ARB/USDT,MONITOR bot chenel,⏬SHORT, х25,Cross,2.0384-2.1014, 2.1617, 1-2.0170 2-1.9922 3-1.9748 4-1.8803
1869173929,2024-01-05 10:32,SNX/USDT,MONITOR bot chenel,⏫LONG, х25,Cross,3.486-3.379, 3.276, 1-3.520 2-3.559 3-3.591 4-3.790
1869173929,2024-01-05 15:43,WAVES/USDT,MONITOR bot chenel,⏫LONG, х25,Cross,2.503-2.428, 2.352, 1-2.530 2-2.564 3-2.580 4-2.743
1869173929,2024-01-06 10:45,ARB/USDT,MONITOR bot chenel,⏫LONG, х25,Cross,1.7563-1.7025, 1.6501, 1-1.7744 2-1.7927 3-1.8099 4-1.8923
1869173929,2024-01-07 10:35,BLUR/USDT,MONITOR bot chenel,⏫LONG, х25,Cross,0.4520-0.4381, 0.4246, 1-0.4563 2-0.4611 3-0.4663 4-0.4980
1869173929,2024-01-07 16:45,NEAR/USDT,MONITOR bot chenel,⏫LONG, х25,Cross,3.335-3.234, 3.132, 1-3.372 2-3.404 3-3.441 4-3.638
1869173929,2024-01-08 10:30,CHZ/USDT,MONITOR bot chenel,⏫LONG, х25,Cross,0.07218-0.06997, 0.06783, 1-0.07290 2-0.07366 3-0.07455 4-0.07762
1869173929,2024-01-08 14:52,STX/USDT,MONITOR bot chenel,⏬SHORT, х25,Cross,1.9383-1.9996, 2.0569, 1-1.9182 2-1.8978 3-1.8804 4-1.7670
1869173929,2024-01-09 10:38,WOO/USDT,MONITOR bot chenel,⏬SHORT, х25,Cross,0.42674-0.43955, 0.45258, 1-0.42210 2-0.41768 3-0.41325 4-0.38230
1869173929,2024-01-09 15:29,BAKE/USDT,MONITOR bot chenel,⏫LONG, х20,Cross,0.3239-0.3140, 0.3041, 1-0.3274 2-0.3307 3-0.3337 4-0.3535
1869173929,2024-01-10 10:05,SSV/USDT,MONITOR bot chenel,⏬SHORT, х20,Cross,33.96-35.01, 36.02, 1-33.63 2-33.29 3-32.88 4-31.24
1869173929,2024-01-10 16:02,ARB/USDT,MONITOR bot chenel,⏬SHORT, х20,Cross,2.0046-2.0666, 2.1285, 1-1.9845 2-1.9630 3-1.9390 4-1.7849
1869173929,2024-01-11 10:40,BAKE/USDT,MONITOR bot chenel,⏬SHORT, 20,Cross,0.4049-0.4170, 0.4297, 1-0.4008 2-0.3964 3-0.3904 4-0.2653
1869173929,2024-01-11 16:49,OGN/USDT,MONITOR bot chenel,⏬SHORT, 20,Cross,0.1870-0.1928, 0.1983, 1-0.1851 2-0.1831 3-0.1804 4-0.1702
1869173929,2024-01-12 10:23,RNDR/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,4.0212-3.8994, 3.7779, 1-4.0603 2-4.1043 3-4.1525 4-4.3796
1869173929,2024-01-12 16:20,AXS/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,8.3223-8.0695, 7.8130, 1-8.3969 2-8.4919 3-8.5868 4-9.0426
1869173929,2024-01-19 16:07,ARPA/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,0.06448-0.06248, 0.06057, 1-0.06515 2-0.06585 3-0.06651 4-0.07121
1869173929,2024-01-20 10:44,MKR/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,1945.4-1885.9, 1827.4, 1-1965.4 2-1985.4 3-2009.9 4-2104.6
1869173929,2024-01-21 10:39,AAVE/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,97.634-94.704, 91.709, 1-98.587 2-99.591 3-100.632 4-106.507
1869173929,2024-01-21 16:43,COMP/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,55.62-53.93, 52.24, 1-56.17 2-56.77 3-57.31 4-62.66
1869173929,2024-01-22 10:14,IOTX/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,0.04159-0.04035, 0.03909, 1-0.04203 2-0.04244 3-0.04289 4-0.04647
1869173929,2024-01-22 15:47,ARB/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,1.6964-1.6454, 1.5936, 1-1.7139 2-1.7309 3-1.7474 4-1.8213
1869173929,2024-01-23 10:15,AXS/USDT,TEST bot chenel,⏫LONG, 25,Cross,6.877-6.6644, 6.463, 1-6.945 2-7.017 3-7.085 4-7.497
1869173929,2024-01-23 15:50,GMT/USDT,TEST bot chenel,⏫LONG, 25,Cross,0.2526-0.2450, 0.2374, 1-0.2553 2-0.2576 3-0.2607 4-0.2819
1869173929,2024-01-24 10:56,LQTY/USDT,TEST bot chenel,⏫LONG, 20,Cross,1.2186-1.1815, 1.1442, 1-1.2309 2-1.2426 3-1.2594 4-1.3176
1869173929,2024-01-24 15:30,KAVA/USDT,TEST bot chenel,⏫LONG, 25,Cross,0.6914-0.6704, 0.6496, 1-0.6986 2-0.7053 3-0.7151 4-0.7680
1869173929,2024-01-28 10:38,DYDX/USDT,MONITOR bot chenel,⏬SHORT, 25,Cross,2.795-2.880, 2.963, 1-2.764 2-2.732 3-2.708 4-2.531
1869173929,2024-01-28 15:58,IMX/USDT,MONITOR bot chenel,⏬SHORT, 25,Cross,1.9546-2.0138, 2.0729, 1-1.9365 2-1.9150 3-1.8961 4-1.7579
1869173929,2024-01-29 10:43,FXS/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,9.793-9.495, 9.201, 1-9.890 2-9.991 3-10.136 4-10.627
1869173929,2024-02-08 17:22,SUI/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,1.51621-1.47062, 1.42444, 1-1.53167 2-1.54782 3-1.56203 4-1.65892
1869173929,2024-02-09 10:31,FET/USDT,MONITOR bot chenel,⏬SHORT, 20,Cross,0.5867-0.6044, 0.6219, 1-0.5808 2-0.5748 3-0.5682 4-0.5268
1869173929,2024-02-09 16:27,SXP/USDT,MONITOR bot chenel,⏬SHORT, 25,Cross,0.3205-0.3302, 0.3400, 1-0.3173 2-0.3141 3-0.3106 4-0.2866
1869173929,2024-02-10 10:30,CHZ/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,0.10133-0.09825, 0.09520, 1-0.10234 2-0.10348 3-0.10448 4-0.11015
1869173929,2024-02-11 11:10,MAGIC/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,1.2364-1.1992, 1.1619, 1-1.2498 2-1.2617 3-1.2781 4-1.3756
1869173929,2024-02-11 17:09,APE/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,1.441-1.397, 1.354, 1-1.455 2-1.471 3-1.486 4-1.590
1869173929,2024-02-12 10:53,ICP/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,12.623-12.240, 11.863, 1-12.752 2-12.912 3-13.045 4-13.837
1869173929,2024-02-12 17:01,SKL/USDT,MONITOR bot chenel,⏬SHORT, 20,Cross,0.07978-0.08220, 0.08457, 1-0.07899 2-0.07812 3-0.07732 4-0.07220
1869173929,2024-02-13 15:57,MASK/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,3.548-3.440, 3.333, 1-3.583 2-3.621 3-3.658 4-3.897
1869173929,2024-02-14 10:39,ENS/USDT,MONITOR bot chenel,⏬SHORT, 25,Cross,23.733-24.452, 25.171, 1-23.493 2-23.265 3-23.014 4-21.438
1869173929,2024-02-14 16:07,DYDX/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,3.125-3.029, 2.935, 1-3.157 2-3.188 3-3.221 4-3.428
1869173929,2024-02-15 09:49,RNDR/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,4.9650-4.8123, 4.6617, 1-5.0155 2-5.0637 3-5.1229 4-5.4545
1869173929,2024-02-15 16:33,AVAX/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,42.111-40.848, 39.556, 1-42.565 2-42947 3-43.373 4-47.203
1869173929,2024-02-16 09:56,FTM/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,0.4145-0.4020, 0.3895, 1-0.4288 2-0.4229 3-0.4274 4-0.4617
1869173929,2024-02-18 10:34,MANA/USDT,MONITOR bot chenel,⏬SHORT, 25,Cross,0.5019-0.5171, 0.5323, 1-0.4967 2-0.4917 3-0.4868 4-0.4431
1869173929,2024-02-18 16:27,AXS/USDT,MONITOR bot chenel,⏬SHORT, 25,Cross,8.194-8.443, 8.692, 1-8.110 2-8.028 3-7.947 4-7.340
1869173929,2024-02-19 10:44,WAVES/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,2.351-2.279, 2.209, 1-2.375 2-2.399 3-2.423 4-2.572
1869173929,2024-02-19 16:08,DYDX/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,3.1900-3.093, 2.996, 1-3.222 2-3.254 3-3.289 4-3.496
1869173929,2024-02-20 10:29,KLAY/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,0.2335-0.2264, 0.2194, 1-0.2358 2-0.2383 3-0.2409 4-0.2555
1869173929,2024-02-20 15:40,GALA/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,0.02671-0.02591, 0.02509, 1-0.02696 2-0.02724 3-0.02752 4-0.02949
1869173929,2024-02-21 10:22,AXS/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,7.657-7.427, 7.192, 1-7.737 2-7.815 3-7.900 4-8.516
1869173929,2024-02-21 16:38,MAGIC/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,1.2785-1.2398, 1.2006, 1-1.2917 2-1.3046 3-1.3174 4-1.4166
1869173929,2024-02-22 11:00,LINK/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,18.759-18.192, 17.619, 1-18.942 2-19.154 3-19.323 4-20.477
1869173929,2024-02-22 16:31,ATOM/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,9.875-9.579, 9.280, 1-9.975 2-10.066 3-10.189 4-10.958
1869173929,2024-02-23 10:31,HOOK/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,1.0138-0.9825, 0.9525, 1-1.0237 2-1.0343 3-1.0449 4-1.1178
1869173929,2024-02-23 17:02,APT/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,9.087-8.812, 8.536, 1-9.181 2-9.273 3-9.396 4-10.032
1869173929,2024-02-24 10:56,FET/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,1.0171-0.9863, 0.9560, 1-1.0277 2-1.0375 3-1.0487 4-1.1327
1869173929,2024-02-25 10:39,SSV/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,31.83-30.86, 29.90, 1-32.15 2-32.47 3-32.79 4-34.60
1869173929,2024-02-25 16:13,AXS/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,8.086-7.839, 7.601, 1-8.165 2-8.254 3-8.331 4-8.817
1869173929,2024-02-26 10:38,IOST/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,0.009674-0.009380, 0.009093, 1-0.009771 2-0.009869 3-0.009974 4-0.010813
1869173929,2024-02-26 17:10,LTC/USDT,MONITOR bot chenel,⏬SHORT, 25,Cross,71.17-73.31, 75.46, 1-70.44 2-69.75 3-69.03 4-63.88
1869173929,2024-02-27 10:25,SUI/USDT,MONITOR bot chenel,⏫LONG, 25,Cross,1.67472-1.62312, 1.57387, 1-1.69175 2-1.70870 3-1.72565 4-1.87470
1869173929,2024-02-27 15:43,HOOK/USDT,MONITOR bot chenel,⏫LONG, 20,Cross,1.1428-1.1086, 1.0738, 1-1.1543 2-1.1670 3-1.1771 4-1.2691
